Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2013","2013","ha","653","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2013","2013","kg/ha","7244.8","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2013","2013","t","4728.57","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2014","2014","ha","644","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2014","2014","kg/ha","7309.7","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2014","2014","t","4704.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2015","2015","ha","650","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2015","2015","kg/ha","7325.1","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2015","2015","t","4761.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2016","2016","ha","662","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2016","2016","kg/ha","7334.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2016","2016","t","4859.17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2017","2017","ha","669","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2017","2017","kg/ha","7339.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2017","2017","t","4911.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2018","2018","ha","685","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2018","2018","kg/ha","7338.2","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2018","2018","t","5027.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","ha","696","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","kg/ha","7332.1","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","t","5104.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","ha","683","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","kg/ha","7336.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","t","5014.54","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","ha","688","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","kg/ha","7335.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","t","5048.74","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","689","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","kg/ha","7334.7","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","5055.78","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","ha","687","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","kg/ha","7335.7","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","t","5039.69","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2005","2005","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2005","2005","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2006","2006","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2006","2006","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2007","2007","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2007","2007","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2008","2008","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2008","2008","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2009","2009","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2009","2009","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2010","2010","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2010","2010","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2011","2011","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2011","2011","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2012","2012","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2012","2012","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2013","2013","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2013","2013","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2014","2014","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2014","2014","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","t","","M","Missing value; data cannot exist",""
